,case:id,case:concept:name,concept:name,Variant,time:timestamp,Question,Report,Year,Category,Type,Tupla,Organization
615,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate cycle time,Calculate cycle time for all pairs of events for a subset of traces,2022-04-06 10:24:15.966942,P5,A11,2020,Professional,Analyze Time,A112020,Sberbank
616,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate frequency,Calculate frequency of sub-processes,2022-04-06 11:24:15.966942,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
617,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for a subset of traces,2022-04-06 12:24:15.966942,P5,A11,2020,Professional,Analyze Time,A112020,Sberbank
618,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate number of elements,Calculate number of sub-processes,2022-04-06 13:24:15.966942,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
619,A11 P5 BPI 2020,A11 P5 BPI 2020,Find bottlenecks,Find sub-processes as bottlenecks applying temporal performance criteria,2022-04-06 14:24:15.966942,P5,A11,2020,Professional,Analyze Time,A112020,Sberbank
620,A11 P5 BPI 2020,A11 P5 BPI 2020,Filter sub-processes,Filter sub-processes by cycle time,2022-04-06 15:24:15.966942,P5,A11,2020,Professional,Manipulation,A112020,Sberbank
621,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate number of elements,Calculate number of sub-processes,2022-04-06 16:24:15.966942,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
622,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate percentages,Calculate percentage of sub-processes,2022-04-06 17:24:15.966942,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
623,A11 P5 BPI 2020,A11 P5 BPI 2020,Filter sub-processes,Filter sub-processes by cycle time,2022-04-06 18:24:15.966942,P5,A11,2020,Professional,Manipulation,A112020,Sberbank
624,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate number of elements,Calculate number of sub-processes,2022-04-06 19:24:15.966942,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
625,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate percentages,Calculate percentage of sub-processes,2022-04-06 20:24:15.966942,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
626,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent temporal series,Represent temporal series of subprocesses,2022-04-06 21:24:15.966942,P5,A11,2020,Professional,Representation,A112020,Sberbank
627,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent bar charts,Represent bar charts of sub-processes,2022-04-06 22:24:15.966942,P5,A11,2020,Professional,Representation,A112020,Sberbank
628,A11 P5 BPI 2020,A11 P5 BPI 2020,Identify attributes,Identify values of attributes,2022-04-06 23:24:15.966942,P5,A11,2020,Professional,Identification,A112020,Sberbank
629,A11 P5 BPI 2020,A11 P5 BPI 2020,Filter sub-processes,Filter sub-processes by attributes,2022-04-07 00:24:15.966942,P5,A11,2020,Professional,Manipulation,A112020,Sberbank
630,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate number of elements,Calculate number of sub-processes,2022-04-07 01:24:15.966942,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
631,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate percentages,Calculate percentage of sub-processes,2022-04-07 02:24:15.966942,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
632,A11 P5 BPI 2020,A11 P5 BPI 2020,Identify attributes,Identify attributes by cycle time,2022-04-07 03:24:15.966942,P5,A11,2020,Professional,Identification,A112020,Sberbank
633,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate percentages,Calculate percentage of sub-processes,2022-04-07 04:24:15.966942,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
634,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent bar charts,Represent bar charts of sub-processes,2022-04-07 05:24:15.966942,P5,A11,2020,Professional,Representation,A112020,Sberbank
635,A11 P5 BPI 2020,A11 P5 BPI 2020,Filter sub-processes,Filter sub-processes by cycle time,2022-04-07 06:24:15.966942,P5,A11,2020,Professional,Manipulation,A112020,Sberbank
636,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent bar charts,Represent bar charts of sub-processes,2022-04-07 07:24:15.966942,P5,A11,2020,Professional,Representation,A112020,Sberbank
637,A11 P5 BPI 2020,A11 P5 BPI 2020,Identify attributes,Identify attributes by cycle time,2022-04-07 08:24:15.966942,P5,A11,2020,Professional,Identification,A112020,Sberbank
638,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate percentages,Calculate percentage of sub-processes,2022-04-07 09:24:15.966942,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
639,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent temporal series,Represent temporal series of subprocesses,2022-04-07 10:24:15.966942,P5,A11,2020,Professional,Representation,A112020,Sberbank
640,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent bar charts,Represent bar charts of sub-processes,2022-04-07 11:24:15.966942,P5,A11,2020,Professional,Representation,A112020,Sberbank
641,A11 P5 BPI 2020,A11 P5 BPI 2020,Identify attributes,Identify attributes by cycle time,2022-04-07 12:24:15.966942,P5,A11,2020,Professional,Identification,A112020,Sberbank
642,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent lineal distribution of an attribute by traces,Represent lineal distribution of an attribute by traces,2022-04-07 13:24:15.966942,P5,A11,2020,Professional,Representation,A112020,Sberbank
643,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent scatterplot of cycle time and an attribute,Represent scatterplot of cycle time and an attribute,2022-04-07 14:24:15.966942,P5,A11,2020,Professional,Representation,A112020,Sberbank
644,A11 P5 BPI 2020,A11 P5 BPI 2020,Filter sub-processes,Filter sub-processes by cycle time,2022-04-07 15:24:15.966942,P5,A11,2020,Professional,Manipulation,A112020,Sberbank
645,A11 P5 BPI 2020,A11 P5 BPI 2020,Group sub-processes,Group sub-processes,2022-04-07 16:24:15.966942,P5,A11,2020,Professional,Manipulation,A112020,Sberbank
646,A11 P5 BPI 2020,A11 P5 BPI 2020,Filter traces,Filter traces by activities,2022-04-07 17:24:15.966942,P5,A11,2020,Professional,Manipulation,A112020,Sberbank
647,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate number of elements,Calculate number of traces,2022-04-07 18:24:15.966942,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
648,A11 P5 BPI 2020,A11 P5 BPI 2020,Identify attributes,Identify values of attributes,2022-04-07 19:24:15.966942,P5,A11,2020,Professional,Identification,A112020,Sberbank
649,A11 P5 BPI 2020,A11 P5 BPI 2020,Filter traces,Filter traces by year,2022-04-07 20:24:15.966942,P5,A11,2020,Professional,Manipulation,A112020,Sberbank
650,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate cycle time,Calculate cycle time for all pairs of events for a subset of traces,2022-04-07 21:24:15.966942,P5,A11,2020,Professional,Analyze Time,A112020,Sberbank
651,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate frequency,Calculate frequency of sub-processes,2022-04-07 22:24:15.966942,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
652,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for a subset of traces,2022-04-07 23:24:15.966942,P5,A11,2020,Professional,Analyze Time,A112020,Sberbank
653,A11 P5 BPI 2020,A11 P5 BPI 2020,Find bottlenecks,Find sub-processes as bottlenecks applying temporal performance criteria,2022-04-08 00:24:15.966942,P5,A11,2020,Professional,Analyze Time,A112020,Sberbank
654,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent temporal series,Represent temporal series of subprocesses,2022-04-08 01:24:15.966942,P5,A11,2020,Professional,Representation,A112020,Sberbank
655,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent bar charts,Represent bar charts of sub-processes,2022-04-08 02:24:15.966942,P5,A11,2020,Professional,Representation,A112020,Sberbank
656,A11 P5 BPI 2020,A11 P5 BPI 2020,Identify attributes,Identify attributes by cycle time,2022-04-08 03:24:15.966942,P5,A11,2020,Professional,Identification,A112020,Sberbank
657,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent temporal series,Represent temporal series of subprocesses,2022-04-08 04:24:15.966942,P5,A11,2020,Professional,Representation,A112020,Sberbank
658,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent bar charts,Represent bar charts of sub-processes,2022-04-08 05:24:15.966942,P5,A11,2020,Professional,Representation,A112020,Sberbank
659,A11 P5 BPI 2020,A11 P5 BPI 2020,Identify attributes,Identify attributes by cycle time,2022-04-08 06:24:15.966942,P5,A11,2020,Professional,Identification,A112020,Sberbank
660,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate cycle time,Calculate cycle time for all pairs of events for a subset of traces,2022-04-08 07:24:15.966942,P5,A11,2020,Professional,Analyze Time,A112020,Sberbank
661,A11 P5 BPI 2020,A11 P5 BPI 2020,Identify attributes,Identify attributes by cycle time,2022-04-08 08:24:15.966942,P5,A11,2020,Professional,Identification,A112020,Sberbank
662,A11 P5 BPI 2020,A11 P5 BPI 2020,Find bottlenecks,Find organizational units as bottlenecks applying temporal performance criteria,2022-04-08 09:24:15.966942,P5,A11,2020,Professional,Analyze Time,A112020,Sberbank
663,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate number of elements,Calculate number of sub-processes,2022-04-08 10:24:15.966942,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
664,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate percentages,Calculate percentage of sub-processes,2022-04-08 11:24:15.966942,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
665,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent lineal distribution of an attribute by traces,Represent lineal distribution of an attribute by traces,2022-04-08 12:24:15.966942,P5,A11,2020,Professional,Representation,A112020,Sberbank
666,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent scatterplot of cycle time and an attribute,Represent scatterplot of cycle time and an attribute,2022-04-08 13:24:15.966942,P5,A11,2020,Professional,Representation,A112020,Sberbank
667,A11 P5 BPI 2020,A11 P5 BPI 2020,Filter traces,Filter traces by attributes,2022-04-08 14:24:15.966942,P5,A11,2020,Professional,Manipulation,A112020,Sberbank
668,A11 P5 BPI 2020,A11 P5 BPI 2020,Filter sub-processes,Filter sub-processes by cycle time,2022-04-08 15:24:15.966942,P5,A11,2020,Professional,Manipulation,A112020,Sberbank
669,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate percentages,Calculate percentage of sub-processes,2022-04-08 16:24:15.966942,P5,A11,2020,Professional,Calculate statistics,A112020,Sberbank
670,A16 P1-P2 BPI 2020,A16 P1-P2 BPI 2020,Filter traces,Filter traces by year,2022-04-08 17:24:15.966942,P1-P2,A16,2020,Professional,Manipulation,A162020,
671,A16 P1-P2 BPI 2020,A16 P1-P2 BPI 2020,Calculate cycle time,Calculate cycle time of a fragment of the process for a subset of traces,2022-04-08 18:24:15.966942,P1-P2,A16,2020,Professional,Analyze Time,A162020,
672,A16 P1-P2 BPI 2020,A16 P1-P2 BPI 2020,Compare cycle time,Compare cycle time,2022-04-08 19:24:15.966942,P1-P2,A16,2020,Professional,Analyze Time,A162020,
673,A16 P1-P2 BPI 2020,A16 P1-P2 BPI 2020,Represent temporal series,Represent temporal series of traces,2022-04-08 20:24:15.966942,P1-P2,A16,2020,Professional,Representation,A162020,
674,A16 P1-P2 BPI 2020,A16 P1-P2 BPI 2020,Identify attributes,Identify values of attributes,2022-04-08 21:24:15.966942,P1-P2,A16,2020,Professional,Identification,A162020,
675,A16 P1-P2 BPI 2020,A16 P1-P2 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2022-04-08 22:24:15.966942,P1-P2,A16,2020,Professional,Calculate statistics,A162020,
676,A16 P1-P2 BPI 2020,A16 P1-P2 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2022-04-08 23:24:15.966942,P1-P2,A16,2020,Professional,Calculate statistics,A162020,
677,A16 P1-P2 BPI 2020,A16 P1-P2 BPI 2020,Represent correlation graph of variables,Represent correlation graph of variables,2022-04-09 00:24:15.966942,P1-P2,A16,2020,Professional,Representation,A162020,
678,A16 P1-P2 BPI 2020,A16 P1-P2 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2022-04-09 01:24:15.966942,P1-P2,A16,2020,Professional,Calculate statistics,A162020,
679,A16 P1-P2 BPI 2020,A16 P1-P2 BPI 2020,Represent temporal series,Represent temporal series of traces,2022-04-09 02:24:15.966942,P1-P2,A16,2020,Professional,Representation,A162020,
680,A16 P4 BPI 2020,A16 P4 BPI 2020,Calculate cycle time,Calculate cycle time for all pairs of events for all traces,2022-04-09 03:24:15.966942,P4,A16,2020,Professional,Analyze Time,A162020,
681,A16 P4 BPI 2020,A16 P4 BPI 2020,Represent process map,Represent process map with cycle time,2022-04-09 04:24:15.966942,P4,A16,2020,Professional,Representation,A162020,
682,A16 P4 BPI 2020,A16 P4 BPI 2020,Identify transitions by cycle time,Identify transitions by cycle time,2022-04-09 05:24:15.966942,P4,A16,2020,Professional,Identification,A162020,
683,A16 P4 BPI 2020,A16 P4 BPI 2020,Compare cycle time,Compare cycle time,2022-04-09 06:24:15.966942,P4,A16,2020,Professional,Analyze Time,A162020,
684,A16 P4 BPI 2020,A16 P4 BPI 2020,Calculate frequency,Calculate frequency of traces,2022-04-09 07:24:15.966942,P4,A16,2020,Professional,Calculate statistics,A162020,
685,A16 P4 BPI 2020,A16 P4 BPI 2020,Filter traces,Filter traces by frequency,2022-04-09 08:24:15.966942,P4,A16,2020,Professional,Manipulation,A162020,
686,A16 P4 BPI 2020,A16 P4 BPI 2020,Calculate percentages,Calculate percentage of traces,2022-04-09 09:24:15.966942,P4,A16,2020,Professional,Calculate statistics,A162020,
687,A16 P4 BPI 2020,A16 P4 BPI 2020,Filter variants depending on frequency,Filter variants depending on frequency,2022-04-09 10:24:15.966942,P4,A16,2020,Professional,Manipulation,A162020,
688,A16 P4 BPI 2020,A16 P4 BPI 2020,Represent process map,Represent process map with cycle time,2022-04-09 11:24:15.966942,P4,A16,2020,Professional,Representation,A162020,
689,A16 P4 BPI 2020,A16 P4 BPI 2020,Calculate cycle time,Calculate cycle time of a fragment of the process for a subset of traces,2022-04-09 12:24:15.966942,P4,A16,2020,Professional,Analyze Time,A162020,
690,A16 P5 BPI 2020,A16 P5 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for all traces,2022-04-09 13:24:15.966942,P5,A16,2020,Professional,Analyze Time,A162020,
691,A16 P5 BPI 2020,A16 P5 BPI 2020,Filter traces,Filter traces by cycle time,2022-04-09 14:24:15.966942,P5,A16,2020,Professional,Manipulation,A162020,
692,A16 P5 BPI 2020,A16 P5 BPI 2020,Calculate percentages,Calculate percentage of traces,2022-04-09 15:24:15.966942,P5,A16,2020,Professional,Calculate statistics,A162020,
693,A16 P5 BPI 2020,A16 P5 BPI 2020,Represent process map,Represent process map with cycle time,2022-04-09 16:24:15.966942,P5,A16,2020,Professional,Representation,A162020,
694,A16 P5 BPI 2020,A16 P5 BPI 2020,Identify transitions by cycle time,Identify transitions by cycle time,2022-04-09 17:24:15.966942,P5,A16,2020,Professional,Identification,A162020,
695,A16 P5 BPI 2020,A16 P5 BPI 2020,Calculate frequency,Calculate frequency of sub-processes,2022-04-09 18:24:15.966942,P5,A16,2020,Professional,Calculate statistics,A162020,
696,A16 P5 BPI 2020,A16 P5 BPI 2020,Identify transitions by cycle time,Identify transitions by cycle time,2022-04-09 19:24:15.966942,P5,A16,2020,Professional,Identification,A162020,
697,A16 P5 BPI 2020,A16 P5 BPI 2020,Calculate frequency,Calculate frequency of sub-processes,2022-04-09 20:24:15.966942,P5,A16,2020,Professional,Calculate statistics,A162020,
698,A16 P5 BPI 2020,A16 P5 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for all traces,2022-04-09 21:24:15.966942,P5,A16,2020,Professional,Analyze Time,A162020,
699,A16 P5 BPI 2020,A16 P5 BPI 2020,Filter traces,Filter traces by cycle time,2022-04-09 22:24:15.966942,P5,A16,2020,Professional,Manipulation,A162020,
700,A16 P5 BPI 2020,A16 P5 BPI 2020,Calculate percentages,Calculate percentage of traces,2022-04-09 23:24:15.966942,P5,A16,2020,Professional,Calculate statistics,A162020,
701,A16 P5 BPI 2020,A16 P5 BPI 2020,Identify transitions by cycle time,Identify transitions by cycle time,2022-04-10 00:24:15.966942,P5,A16,2020,Professional,Identification,A162020,
702,A16 P5 BPI 2020,A16 P5 BPI 2020,Calculate percentages,Calculate percentage of traces,2022-04-10 01:24:15.966942,P5,A16,2020,Professional,Calculate statistics,A162020,
703,A16 P5 BPI 2020,A16 P5 BPI 2020,Represent process map,Represent process map with cycle time,2022-04-10 02:24:15.966942,P5,A16,2020,Professional,Representation,A162020,
704,A16 P6 BPI 2020,A16 P6 BPI 2020,Identify traces by cycle time,Identify traces by cycle time,2022-04-10 03:24:15.966942,P6,A16,2020,Professional,Identification,A162020,
705,A16 P6 BPI 2020,A16 P6 BPI 2020,Calculate cycle time,Calculate cycle time of a fragment of the process for a subset of traces,2022-04-10 04:24:15.966942,P6,A16,2020,Professional,Analyze Time,A162020,
706,A24 P1-P2 BPI 2020,A24 P1-P2 BPI 2020,Filter traces,Filter traces by year,2022-04-10 05:24:15.966942,P1-P2,A24,2020,Professional,Manipulation,A242020,Sberbank
707,A24 P1-P2 BPI 2020,A24 P1-P2 BPI 2020,Calculate number of elements,Calculate number of events,2022-04-10 06:24:15.966942,P1-P2,A24,2020,Professional,Calculate statistics,A242020,Sberbank
708,A24 P1-P2 BPI 2020,A24 P1-P2 BPI 2020,Calculate number of elements,Calculate number of traces,2022-04-10 07:24:15.966942,P1-P2,A24,2020,Professional,Calculate statistics,A242020,Sberbank
709,A24 P1-P2 BPI 2020,A24 P1-P2 BPI 2020,Calculate number of elements,Calculate number of activities,2022-04-10 08:24:15.966942,P1-P2,A24,2020,Professional,Calculate statistics,A242020,Sberbank
710,A24 P1-P2 BPI 2020,A24 P1-P2 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for all traces,2022-04-10 09:24:15.966942,P1-P2,A24,2020,Professional,Analyze Time,A242020,Sberbank
711,A24 P1-P2 BPI 2020,A24 P1-P2 BPI 2020,Represent histograms,Represent histograms of cycle time,2022-04-10 10:24:15.966942,P1-P2,A24,2020,Professional,Representation,A242020,Sberbank
